"Subj_ID";"Trial";"Choice";"Losses";"Wins";"Net_Outcome"
"Subj_8";97;4;0;50;50
"Subj_8";98;3;-50;50;0
"Subj_8";99;1;-200;100;-100
"Subj_8";100;4;0;50;50
"Subj_9";1;4;0;50;50
"Subj_9";2;4;-250;50;-200
"Subj_9";3;3;0;50;50
"Subj_9";4;2;0;100;100
"Subj_9";5;1;0;100;100
"Subj_9";6;3;-50;50;0
"Subj_9";7;4;0;50;50
"Subj_9";8;1;0;100;100
"Subj_9";9;2;0;100;100
"Subj_9";10;1;-150;100;-50
"Subj_9";11;2;0;100;100
"Subj_9";12;4;0;50;50
"Subj_9";13;3;0;50;50
"Subj_9";14;2;0;100;100
"Subj_9";15;1;-250;100;-150
"Subj_9";16;3;0;50;50
"Subj_9";17;2;0;100;100
"Subj_9";18;2;0;100;100
"Subj_9";19;2;0;100;100
"Subj_9";20;2;0;100;100
"Subj_9";21;2;0;100;100
"Subj_9";22;2;-1250;100;-1150
"Subj_9";23;4;0;50;50
"Subj_9";24;1;0;100;100
"Subj_9";25;1;-350;100;-250
"Subj_9";26;3;0;50;50
"Subj_9";27;3;0;50;50
"Subj_9";28;3;-50;50;0
"Subj_9";29;3;-50;50;0
"Subj_9";30;4;0;50;50
"Subj_9";31;1;0;100;100
"Subj_9";32;2;0;100;100
"Subj_9";33;1;-200;100;-100
"Subj_9";34;2;0;100;100
"Subj_9";35;2;0;100;100
"Subj_9";36;2;0;100;100
"Subj_9";37;4;0;50;50
"Subj_9";38;3;-50;50;0
"Subj_9";39;1;-300;100;-200
"Subj_9";40;4;0;50;50
"Subj_9";41;4;0;50;50
"Subj_9";42;4;0;50;50
"Subj_9";43;4;0;50;50
"Subj_9";44;4;0;50;50
"Subj_9";45;2;-1250;100;-1150
"Subj_9";46;4;0;50;50
"Subj_9";47;4;-250;50;-200
"Subj_9";48;1;0;100;100
"Subj_9";49;1;0;100;100
"Subj_9";50;1;-250;100;-150
"Subj_9";51;3;-50;50;0
"Subj_9";52;4;0;50;50
"Subj_9";53;4;0;50;50
"Subj_9";54;4;0;50;50
"Subj_9";55;2;0;100;100
"Subj_9";56;2;0;100;100
"Subj_9";57;2;0;100;100
"Subj_9";58;2;0;100;100
"Subj_9";59;1;-350;100;-250
"Subj_9";60;4;0;50;50
"Subj_9";61;4;0;50;50
"Subj_9";62;4;0;50;50
"Subj_9";63;4;-250;50;-200
"Subj_9";64;2;0;100;100
"Subj_9";65;2;0;100;100
"Subj_9";66;2;0;100;100
"Subj_9";67;2;0;100;100
"Subj_9";68;3;-50;50;0
"Subj_9";69;1;-300;100;-200
"Subj_9";70;4;0;50;50
"Subj_9";71;2;0;100;100
"Subj_9";72;2;0;100;100
"Subj_9";73;2;0;100;100
"Subj_9";74;2;0;100;100
"Subj_9";75;2;0;100;100
"Subj_9";76;2;-1250;100;-1150
"Subj_9";77;2;0;100;100
"Subj_9";78;2;0;100;100
"Subj_9";79;2;0;100;100
"Subj_9";80;2;0;100;100
"Subj_9";81;2;0;100;100
"Subj_9";82;2;0;100;100
"Subj_9";83;4;0;50;50
"Subj_9";84;2;0;100;100
"Subj_9";85;4;0;50;50
"Subj_9";86;2;0;100;100
"Subj_9";87;2;0;100;100
"Subj_9";88;2;0;100;100
"Subj_9";89;4;0;50;50
"Subj_9";90;4;0;50;50
"Subj_9";91;4;0;50;50
"Subj_9";92;4;0;50;50
"Subj_9";93;4;0;50;50
"Subj_9";94;4;0;50;50
"Subj_9";95;4;0;50;50
"Subj_9";96;4;0;50;50
"Subj_9";97;4;0;50;50
"Subj_9";98;4;0;50;50
"Subj_9";99;4;0;50;50
"Subj_9";100;4;0;50;50
"Subj_10";1;4;0;50;50
"Subj_10";2;4;0;50;50
"Subj_10";3;2;-1250;100;-1150
"Subj_10";4;4;0;50;50
"Subj_10";5;4;0;50;50
"Subj_10";6;4;0;50;50
"Subj_10";7;4;-250;50;-200
"Subj_10";8;1;0;100;100
"Subj_10";9;3;0;50;50
"Subj_10";10;1;-300;100;-200
"Subj_10";11;3;-50;50;0
"Subj_10";12;4;0;50;50
"Subj_10";13;2;0;100;100
"Subj_10";14;3;-50;50;0
"Subj_10";15;2;0;100;100
"Subj_10";16;2;0;100;100
"Subj_10";17;2;0;100;100
"Subj_10";18;2;0;100;100
"Subj_10";19;2;0;100;100
"Subj_10";20;2;0;100;100
"Subj_10";21;2;0;100;100
"Subj_10";22;2;0;100;100
"Subj_10";23;2;0;100;100
"Subj_10";24;2;0;100;100
"Subj_10";25;2;0;100;100
"Subj_10";26;2;0;100;100
"Subj_10";27;2;0;100;100
"Subj_10";28;2;-1250;100;-1150
"Subj_10";29;3;0;50;50
"Subj_10";30;3;0;50;50
"Subj_10";31;3;-50;50;0
"Subj_10";32;1;0;100;100
"Subj_10";33;1;0;100;100
"Subj_10";34;1;-200;100;-100
"Subj_10";35;4;0;50;50
"Subj_10";36;4;0;50;50
"Subj_10";37;4;0;50;50
"Subj_10";38;2;0;100;100
"Subj_10";39;2;0;100;100
"Subj_10";40;3;-50;50;0
"Subj_10";41;1;-350;100;-250
"Subj_10";42;4;0;50;50
"Subj_10";43;4;0;50;50
"Subj_10";44;1;0;100;100
"Subj_10";45;1;-250;100;-150
"Subj_10";46;3;0;50;50
"Subj_10";47;2;0;100;100
"Subj_10";48;3;0;50;50
"Subj_10";49;2;0;100;100
"Subj_10";50;4;0;50;50
"Subj_10";51;4;0;50;50
"Subj_10";52;1;0;100;100
"Subj_10";53;3;-50;50;0
"Subj_10";54;1;-150;100;-50
"Subj_10";55;2;0;100;100
"Subj_10";56;2;0;100;100
"Subj_10";57;2;0;100;100
"Subj_10";58;2;0;100;100
"Subj_10";59;2;0;100;100
"Subj_10";60;3;-50;50;0
"Subj_10";61;1;0;100;100
"Subj_10";62;2;0;100;100
"Subj_10";63;2;0;100;100
"Subj_10";64;1;0;100;100
"Subj_10";65;2;-1250;100;-1150
"Subj_10";66;3;0;50;50
"Subj_10";67;1;-250;100;-150
"Subj_10";68;4;0;50;50
"Subj_10";69;2;0;100;100
"Subj_10";70;4;0;50;50
"Subj_10";71;2;0;100;100
"Subj_10";72;2;0;100;100
"Subj_10";73;2;0;100;100
"Subj_10";74;3;-50;50;0
"Subj_10";75;2;0;100;100
"Subj_10";76;1;-200;100;-100
"Subj_10";77;4;0;50;50
"Subj_10";78;2;0;100;100
"Subj_10";79;2;0;100;100
"Subj_10";80;2;0;100;100
"Subj_10";81;3;-50;50;0
"Subj_10";82;1;-350;100;-250
"Subj_10";83;4;0;50;50
"Subj_10";84;2;0;100;100
"Subj_10";85;2;0;100;100
"Subj_10";86;4;0;50;50
"Subj_10";87;2;0;100;100
"Subj_10";88;4;-250;50;-200
"Subj_10";89;2;-1250;100;-1150
"Subj_10";90;3;-50;50;0
"Subj_10";91;1;0;100;100
"Subj_10";92;4;0;50;50
"Subj_10";93;1;0;100;100
"Subj_10";94;1;0;100;100
"Subj_10";95;1;-300;100;-200
"Subj_10";96;2;0;100;100
"Subj_10";97;2;0;100;100
"Subj_10";98;2;0;100;100
"Subj_10";99;2;0;100;100
"Subj_10";100;2;0;100;100
"Subj_11";1;3;0;50;50
"Subj_11";2;3;0;50;50
"Subj_11";3;3;-50;50;0
"Subj_11";4;2;0;100;100
"Subj_11";5;1;0;100;100
"Subj_11";6;4;0;50;50
"Subj_11";7;2;0;100;100
"Subj_11";8;1;0;100;100
"Subj_11";9;2;0;100;100
"Subj_11";10;1;-200;100;-100
"Subj_11";11;2;0;100;100
"Subj_11";12;2;0;100;100
"Subj_11";13;2;0;100;100
"Subj_11";14;2;0;100;100
"Subj_11";15;2;0;100;100
"Subj_11";16;2;-1250;100;-1150
"Subj_11";17;1;-300;100;-200
"Subj_11";18;3;0;50;50
"Subj_11";19;3;-50;50;0
"Subj_11";20;3;0;50;50
"Subj_11";21;3;-50;50;0
"Subj_11";22;3;-50;50;0
"Subj_11";23;2;0;100;100
"Subj_11";24;2;0;100;100
"Subj_11";25;2;0;100;100
"Subj_11";26;1;-150;100;-50
"Subj_11";27;1;0;100;100
"Subj_11";28;1;0;100;100
"Subj_11";29;4;0;50;50
"Subj_11";30;3;0;50;50
"Subj_11";31;2;0;100;100
"Subj_11";32;1;0;100;100
"Subj_11";33;4;-250;50;-200
"Subj_11";34;2;0;100;100
"Subj_11";35;1;-250;100;-150
"Subj_11";36;3;-50;50;0
"Subj_11";37;3;0;50;50
"Subj_11";38;3;0;50;50
"Subj_11";39;2;0;100;100
"Subj_11";40;1;-350;100;-250
"Subj_11";41;4;0;50;50
"Subj_11";42;4;0;50;50
"Subj_11";43;3;-50;50;0
"Subj_11";44;2;0;100;100
"Subj_11";45;1;-300;100;-200
"Subj_11";46;2;0;100;100
"Subj_11";47;3;-50;50;0
"Subj_11";48;3;0;50;50
"Subj_11";49;4;0;50;50
"Subj_11";50;2;-1250;100;-1150
"Subj_11";51;1;0;100;100
"Subj_11";52;3;0;50;50
"Subj_11";53;3;0;50;50
"Subj_11";54;2;0;100;100
"Subj_11";55;4;0;50;50
"Subj_11";56;1;-200;100;-100
"Subj_11";57;2;0;100;100
"Subj_11";58;3;-50;50;0
"Subj_11";59;4;0;50;50
"Subj_11";60;1;0;100;100
"Subj_11";61;2;0;100;100
"Subj_11";62;4;0;50;50
"Subj_11";63;3;-50;50;0
"Subj_11";64;4;0;50;50
"Subj_11";65;1;-350;100;-250
"Subj_11";66;2;0;100;100
"Subj_11";67;2;-1250;100;-1150
"Subj_11";68;1;-250;100;-150
"Subj_11";69;4;0;50;50
"Subj_11";70;3;-50;50;0
"Subj_11";71;2;0;100;100
"Subj_11";72;2;0;100;100
"Subj_11";73;1;0;100;100
"Subj_11";74;3;0;50;50
"Subj_11";75;4;0;50;50
"Subj_11";76;2;0;100;100
"Subj_11";77;3;-50;50;0
"Subj_11";78;3;-50;50;0
"Subj_11";79;3;-50;50;0
"Subj_11";80;2;0;100;100
"Subj_11";81;1;0;100;100
"Subj_11";82;4;0;50;50
"Subj_11";83;3;0;50;50
"Subj_11";84;2;0;100;100
"Subj_11";85;1;-150;100;-50
"Subj_11";86;4;0;50;50
"Subj_11";87;2;0;100;100
"Subj_11";88;3;-50;50;0
"Subj_11";89;1;0;100;100
"Subj_11";90;2;0;100;100
"Subj_11";91;4;0;50;50
"Subj_11";92;1;-300;100;-200
"Subj_11";93;2;0;100;100
"Subj_11";94;2;0;100;100
"Subj_11";95;3;0;50;50
"Subj_11";96;4;-250;50;-200
"Subj_11";97;1;0;100;100
"Subj_11";98;2;0;100;100
"Subj_11";99;4;0;50;50
"Subj_11";100;2;0;100;100
"Subj_12";1;3;0;50;50
"Subj_12";2;3;0;50;50
"Subj_12";3;4;0;50;50
"Subj_12";4;4;0;50;50
"Subj_12";5;3;-50;50;0
"Subj_12";6;4;0;50;50
"Subj_12";7;4;0;50;50
"Subj_12";8;1;-150;100;-50
"Subj_12";9;4;-250;50;-200
"Subj_12";10;2;0;100;100
"Subj_12";11;3;-50;50;0
"Subj_12";12;3;0;50;50
"Subj_12";13;3;0;50;50
"Subj_12";14;3;-50;50;0
"Subj_12";15;1;0;100;100
"Subj_12";16;1;-350;100;-250
"Subj_12";17;4;0;50;50
"Subj_12";18;4;0;50;50
"Subj_12";19;3;-50;50;0
"Subj_12";20;2;0;100;100
"Subj_12";21;2;0;100;100
"Subj_12";22;2;0;100;100
"Subj_12";23;2;0;100;100
"Subj_12";24;2;0;100;100
"Subj_12";25;2;-1250;100;-1150
"Subj_12";26;2;0;100;100
"Subj_12";27;2;0;100;100
"Subj_12";28;2;0;100;100
"Subj_12";29;2;-1250;100;-1150
"Subj_12";30;2;0;100;100
"Subj_12";31;2;0;100;100
"Subj_12";32;3;-50;50;0
"Subj_12";33;1;-200;100;-100
"Subj_12";34;4;0;50;50
"Subj_12";35;4;0;50;50
"Subj_12";36;3;0;50;50
"Subj_12";37;3;0;50;50
"Subj_12";38;4;0;50;50
"Subj_12";39;4;0;50;50
"Subj_12";40;2;0;100;100
"Subj_12";41;2;0;100;100
"Subj_12";42;3;-50;50;0
"Subj_12";43;1;0;100;100
"Subj_12";44;4;0;50;50
"Subj_12";45;2;0;100;100
"Subj_12";46;1;-250;100;-150
"Subj_12";47;2;0;100;100
"Subj_12";48;3;-50;50;0
"Subj_12";49;4;0;50;50
"Subj_12";50;4;0;50;50
"Subj_12";51;3;-50;50;0
"Subj_12";52;1;-300;100;-200
"Subj_12";53;2;0;100;100
"Subj_12";54;2;0;100;100
"Subj_12";55;3;0;50;50
"Subj_12";56;3;0;50;50
"Subj_12";57;4;-250;50;-200
"Subj_12";58;1;0;100;100
"Subj_12";59;1;0;100;100
"Subj_12";60;3;-50;50;0
"Subj_12";61;2;0;100;100
"Subj_12";62;2;0;100;100
"Subj_12";63;4;0;50;50
"Subj_12";64;4;0;50;50
"Subj_12";65;3;0;50;50
"Subj_12";66;3;-50;50;0
"Subj_12";67;1;0;100;100
"Subj_12";68;1;0;100;100
"Subj_12";69;2;0;100;100
"Subj_12";70;2;-1250;100;-1150
"Subj_12";71;3;0;50;50
"Subj_12";72;3;0;50;50
"Subj_12";73;4;0;50;50
"Subj_12";74;4;0;50;50
"Subj_12";75;1;-200;100;-100
"Subj_12";76;3;0;50;50
"Subj_12";77;3;-50;50;0
"Subj_12";78;1;0;100;100
"Subj_12";79;1;-250;100;-150
"Subj_12";80;4;0;50;50
"Subj_12";81;4;0;50;50
"Subj_12";82;3;-50;50;0
"Subj_12";83;3;0;50;50
"Subj_12";84;3;0;50;50
"Subj_12";85;4;0;50;50
"Subj_12";86;4;-250;50;-200
"Subj_12";87;2;0;100;100
"Subj_12";88;2;0;100;100
"Subj_12";89;2;0;100;100
"Subj_12";90;3;0;50;50
"Subj_12";91;3;-50;50;0
"Subj_12";92;4;0;50;50
"Subj_12";93;1;0;100;100
"Subj_12";94;4;0;50;50
"Subj_12";95;3;-50;50;0
"Subj_12";96;2;0;100;100
"Subj_12";97;1;0;100;100
"Subj_12";98;2;0;100;100
"Subj_12";99;3;-50;50;0
"Subj_12";100;1;-150;100;-50
"Subj_13";1;1;-350;100;-250
"Subj_13";2;2;0;100;100
"Subj_13";3;2;-1250;100;-1150
"Subj_13";4;4;-250;50;-200
"Subj_13";5;3;0;50;50
"Subj_13";6;3;-50;50;0
"Subj_13";7;2;0;100;100
"Subj_13";8;2;0;100;100
"Subj_13";9;2;0;100;100
"Subj_13";10;2;0;100;100
"Subj_13";11;2;0;100;100
"Subj_13";12;2;0;100;100
"Subj_13";13;2;0;100;100
"Subj_13";14;2;0;100;100
"Subj_13";15;2;0;100;100
"Subj_13";16;2;0;100;100
"Subj_13";17;2;0;100;100
"Subj_13";18;2;-1250;100;-1150
"Subj_13";19;2;0;100;100
"Subj_13";20;2;0;100;100
"Subj_13";21;2;0;100;100
"Subj_13";22;2;0;100;100
"Subj_13";23;2;0;100;100
"Subj_13";24;2;0;100;100
"Subj_13";25;2;0;100;100
"Subj_13";26;2;0;100;100
"Subj_13";27;3;-50;50;0
"Subj_13";28;3;0;50;50
"Subj_13";29;3;0;50;50
"Subj_13";30;3;0;50;50
"Subj_13";31;3;0;50;50
"Subj_13";32;3;-50;50;0
"Subj_13";33;2;0;100;100
"Subj_13";34;2;0;100;100
"Subj_13";35;3;-50;50;0
"Subj_13";36;3;-50;50;0
"Subj_13";37;2;0;100;100
"Subj_13";38;3;0;50;50
"Subj_13";39;3;0;50;50
"Subj_13";40;2;0;100;100
"Subj_13";41;3;-50;50;0
"Subj_13";42;2;0;100;100
"Subj_13";43;3;-50;50;0
"Subj_13";44;4;0;50;50
"Subj_13";45;4;0;50;50
"Subj_13";46;4;0;50;50
"Subj_13";47;4;0;50;50
"Subj_13";48;4;0;50;50
"Subj_13";49;4;0;50;50
"Subj_13";50;1;-200;100;-100
"Subj_13";51;2;0;100;100
"Subj_13";52;2;-1250;100;-1150
"Subj_13";53;3;0;50;50
"Subj_13";54;3;0;50;50
"Subj_13";55;3;-50;50;0
"Subj_13";56;4;0;50;50
"Subj_13";57;4;0;50;50
"Subj_13";58;4;0;50;50
"Subj_13";59;4;0;50;50
"Subj_13";60;4;0;50;50
"Subj_13";61;4;0;50;50
"Subj_13";62;4;0;50;50
"Subj_13";63;4;0;50;50
"Subj_13";64;4;0;50;50
"Subj_13";65;2;0;100;100
"Subj_13";66;2;0;100;100
"Subj_13";67;2;0;100;100
"Subj_13";68;2;0;100;100
"Subj_13";69;4;0;50;50
"Subj_13";70;4;0;50;50
"Subj_13";71;4;-250;50;-200
"Subj_13";72;3;0;50;50
"Subj_13";73;3;-50;50;0
"Subj_13";74;3;-50;50;0
"Subj_13";75;3;0;50;50
"Subj_13";76;3;-50;50;0
"Subj_13";77;3;-50;50;0
"Subj_13";78;2;0;100;100
"Subj_13";79;2;0;100;100
"Subj_13";80;4;0;50;50
"Subj_13";81;4;0;50;50
"Subj_13";82;4;0;50;50
"Subj_13";83;1;-150;100;-50
"Subj_13";84;4;0;50;50
"Subj_13";85;4;0;50;50
"Subj_13";86;4;-250;50;-200
"Subj_13";87;2;0;100;100
"Subj_13";88;2;-1250;100;-1150
"Subj_13";89;4;0;50;50
"Subj_13";90;4;0;50;50
"Subj_13";91;4;0;50;50
"Subj_13";92;4;0;50;50
"Subj_13";93;4;0;50;50
"Subj_13";94;4;0;50;50
"Subj_13";95;4;0;50;50
"Subj_13";96;4;0;50;50
"Subj_13";97;4;0;50;50
"Subj_13";98;3;0;50;50
"Subj_13";99;3;0;50;50
"Subj_13";100;4;0;50;50
"Subj_14";1;4;0;50;50
"Subj_14";2;3;0;50;50
"Subj_14";3;1;-300;100;-200
"Subj_14";4;2;0;100;100
"Subj_14";5;2;0;100;100
"Subj_14";6;2;-1250;100;-1150
"Subj_14";7;3;-50;50;0
"Subj_14";8;4;0;50;50
"Subj_14";9;4;0;50;50
"Subj_14";10;1;0;100;100
"Subj_14";11;1;0;100;100
"Subj_14";12;1;0;100;100
"Subj_14";13;1;-150;100;-50
"Subj_14";14;1;-350;100;-250
"Subj_14";15;2;0;100;100
"Subj_14";16;2;0;100;100
"Subj_14";17;2;0;100;100
"Subj_14";18;2;0;100;100
"Subj_14";19;2;0;100;100
"Subj_14";20;2;0;100;100
"Subj_14";21;2;0;100;100
"Subj_14";22;2;0;100;100
"Subj_14";23;2;0;100;100
"Subj_14";24;2;0;100;100
"Subj_14";25;2;0;100;100
"Subj_14";26;2;0;100;100
"Subj_14";27;2;0;100;100
"Subj_14";28;2;-1250;100;-1150
"Subj_14";29;2;0;100;100
"Subj_14";30;2;0;100;100
"Subj_14";31;2;0;100;100
"Subj_14";32;2;-1250;100;-1150
"Subj_14";33;4;0;50;50
"Subj_14";34;4;0;50;50
"Subj_14";35;4;-250;50;-200
"Subj_14";36;4;0;50;50
"Subj_14";37;3;-50;50;0
"Subj_14";38;1;-250;100;-150
"Subj_14";39;3;0;50;50
"Subj_14";40;3;0;50;50
"Subj_14";41;3;-50;50;0
"Subj_14";42;3;0;50;50
"Subj_14";43;3;-50;50;0
"Subj_14";44;3;-50;50;0
"Subj_14";45;3;0;50;50
"Subj_14";46;3;0;50;50
"Subj_14";47;3;-50;50;0
"Subj_14";48;3;-50;50;0
"Subj_14";49;3;0;50;50
"Subj_14";50;3;-50;50;0
"Subj_14";51;3;0;50;50
"Subj_14";52;4;0;50;50
"Subj_14";53;4;0;50;50
"Subj_14";54;2;0;100;100
"Subj_14";55;2;0;100;100
"Subj_14";56;2;0;100;100
"Subj_14";57;1;0;100;100
"Subj_14";58;3;0;50;50
"Subj_14";59;3;-50;50;0
"Subj_14";60;2;0;100;100
"Subj_14";61;2;0;100;100
"Subj_14";62;2;0;100;100
"Subj_14";63;1;0;100;100
"Subj_14";64;1;-200;100;-100
"Subj_14";65;3;0;50;50
"Subj_14";66;4;0;50;50
"Subj_14";67;3;-50;50;0
"Subj_14";68;3;0;50;50
"Subj_14";69;3;0;50;50
"Subj_14";70;2;0;100;100
"Subj_14";71;2;0;100;100
"Subj_14";72;2;0;100;100
"Subj_14";73;2;0;100;100
"Subj_14";74;3;-50;50;0
"Subj_14";75;3;-50;50;0
"Subj_14";76;1;0;100;100
"Subj_14";77;1;0;100;100
"Subj_14";78;1;-350;100;-250
"Subj_14";79;3;-50;50;0
"Subj_14";80;3;-50;50;0
"Subj_14";81;4;0;50;50
"Subj_14";82;4;0;50;50
"Subj_14";83;4;0;50;50
"Subj_14";84;3;-50;50;0
"Subj_14";85;2;-1250;100;-1150
"Subj_14";86;3;0;50;50
"Subj_14";87;3;0;50;50
"Subj_14";88;3;0;50;50
"Subj_14";89;3;-50;50;0
"Subj_14";90;3;0;50;50
"Subj_14";91;3;0;50;50
"Subj_14";92;2;0;100;100
"Subj_14";93;2;0;100;100
"Subj_14";94;2;0;100;100
"Subj_14";95;2;0;100;100
"Subj_14";96;2;0;100;100
"Subj_14";97;3;0;50;50
"Subj_14";98;3;-50;50;0
"Subj_14";99;3;0;50;50
"Subj_14";100;3;0;50;50
"Subj_15";1;3;-50;50;0
"Subj_15";2;4;0;50;50
"Subj_15";3;1;-300;100;-200
"Subj_15";4;2;0;100;100
"Subj_15";5;2;0;100;100
"Subj_15";6;2;0;100;100
"Subj_15";7;2;0;100;100
"Subj_15";8;2;0;100;100
"Subj_15";9;2;0;100;100
"Subj_15";10;4;0;50;50
"Subj_15";11;2;0;100;100
"Subj_15";12;2;0;100;100
"Subj_15";13;2;0;100;100
"Subj_15";14;2;-1250;100;-1150
"Subj_15";15;1;-250;100;-150
"Subj_15";16;4;0;50;50
"Subj_15";17;4;0;50;50
"Subj_15";18;3;0;50;50
"Subj_15";19;4;0;50;50
"Subj_15";20;3;0;50;50
"Subj_15";21;4;0;50;50
"Subj_15";22;3;0;50;50
"Subj_15";23;4;-250;50;-200
"Subj_15";24;3;-50;50;0
"Subj_15";25;2;0;100;100
"Subj_15";26;2;0;100;100
"Subj_15";27;4;0;50;50
"Subj_15";28;2;0;100;100
"Subj_15";29;4;0;50;50
"Subj_15";30;2;0;100;100
"Subj_15";31;4;0;50;50
"Subj_15";32;2;-1250;100;-1150
"Subj_15";33;3;0;50;50
"Subj_15";34;4;-250;50;-200
"Subj_15";35;1;0;100;100
"Subj_15";36;1;-200;100;-100
"Subj_15";37;3;-50;50;0
"Subj_15";38;4;0;50;50
"Subj_15";39;1;0;100;100
"Subj_15";40;2;0;100;100
"Subj_15";41;3;-50;50;0
"Subj_15";42;4;0;50;50
"Subj_15";43;1;-350;100;-250
"Subj_15";44;2;0;100;100
"Subj_15";45;3;-50;50;0
"Subj_15";46;1;-150;100;-50
"Subj_15";47;4;0;50;50
"Subj_15";48;2;0;100;100
"Subj_15";49;3;0;50;50
"Subj_15";50;4;0;50;50
"Subj_15";51;1;0;100;100
"Subj_15";52;2;0;100;100
"Subj_15";53;3;-50;50;0
"Subj_15";54;4;0;50;50
"Subj_15";55;1;0;100;100
"Subj_15";56;2;0;100;100
"Subj_15";57;3;0;50;50
"Subj_15";58;4;0;50;50
"Subj_15";59;1;0;100;100
"Subj_15";60;2;0;100;100
"Subj_15";61;3;0;50;50
"Subj_15";62;4;0;50;50
"Subj_15";63;1;-200;100;-100
"Subj_15";64;2;0;100;100
"Subj_15";65;3;0;50;50
"Subj_15";66;4;0;50;50
"Subj_15";67;1;0;100;100
"Subj_15";68;2;-1250;100;-1150
"Subj_15";69;3;-50;50;0
"Subj_15";70;4;0;50;50
"Subj_15";71;1;0;100;100
"Subj_15";72;2;0;100;100
"Subj_15";73;3;-50;50;0
"Subj_15";74;4;0;50;50
"Subj_15";75;1;0;100;100
"Subj_15";76;2;0;100;100
"Subj_15";77;3;0;50;50
"Subj_15";78;4;0;50;50
"Subj_15";79;1;0;100;100
"Subj_15";80;2;0;100;100
"Subj_15";81;3;-50;50;0
"Subj_15";82;4;0;50;50
"Subj_15";83;1;0;100;100
"Subj_15";84;2;0;100;100
"Subj_15";85;3;-50;50;0
"Subj_15";86;4;0;50;50
"Subj_15";87;1;-150;100;-50
"Subj_15";88;3;0;50;50
"Subj_15";89;4;0;50;50
"Subj_15";90;1;-300;100;-200
"Subj_15";91;2;0;100;100
"Subj_15";92;3;0;50;50
"Subj_15";93;4;0;50;50
"Subj_15";94;1;-250;100;-150
"Subj_15";95;2;0;100;100
"Subj_15";96;3;0;50;50
"Subj_15";97;4;-250;50;-200
"Subj_15";98;1;-350;100;-250
"Subj_15";99;2;0;100;100
"Subj_15";100;2;0;100;100
"Subj_16";1;4;0;50;50
"Subj_16";2;4;0;50;50
"Subj_16";3;2;0;100;100
"Subj_16";4;2;-1250;100;-1150
"Subj_16";5;2;0;100;100
"Subj_16";6;1;0;100;100
"Subj_16";7;3;-50;50;0
"Subj_16";8;1;-300;100;-200
"Subj_16";9;2;0;100;100
"Subj_16";10;2;0;100;100
"Subj_16";11;2;0;100;100
"Subj_16";12;2;0;100;100
"Subj_16";13;2;0;100;100
"Subj_16";14;2;0;100;100
"Subj_16";15;2;0;100;100
"Subj_16";16;2;0;100;100
"Subj_16";17;2;0;100;100
"Subj_16";18;2;0;100;100
"Subj_16";19;2;0;100;100
"Subj_16";20;2;0;100;100
"Subj_16";21;2;0;100;100
"Subj_16";22;2;-1250;100;-1150
"Subj_16";23;3;0;50;50
"Subj_16";24;3;-50;50;0
"Subj_16";25;4;0;50;50
"Subj_16";26;4;0;50;50
"Subj_16";27;4;0;50;50
"Subj_16";28;4;0;50;50
"Subj_16";29;4;-250;50;-200
"Subj_16";30;4;0;50;50
"Subj_16";31;4;0;50;50
"Subj_16";32;4;0;50;50
"Subj_16";33;4;0;50;50
"Subj_16";34;4;0;50;50
"Subj_16";35;4;0;50;50
"Subj_16";36;4;0;50;50
"Subj_16";37;4;0;50;50
"Subj_16";38;4;0;50;50
"Subj_16";39;3;0;50;50
"Subj_16";40;3;0;50;50
"Subj_16";41;3;-50;50;0
"Subj_16";42;2;0;100;100
"Subj_16";43;2;0;100;100
"Subj_16";44;2;0;100;100
"Subj_16";45;2;0;100;100
"Subj_16";46;2;0;100;100
"Subj_16";47;2;0;100;100
"Subj_16";48;1;0;100;100
"Subj_16";49;1;0;100;100
"Subj_16";50;1;-350;100;-250
"Subj_16";51;1;-150;100;-50
"Subj_16";52;1;0;100;100
"Subj_16";53;1;-200;100;-100
"Subj_16";54;2;-1250;100;-1150
"Subj_16";55;3;-50;50;0
"Subj_16";56;2;0;100;100
"Subj_16";57;2;0;100;100
"Subj_16";58;2;0;100;100
"Subj_16";59;2;0;100;100
"Subj_16";60;2;0;100;100
"Subj_16";61;2;0;100;100
"Subj_16";62;2;0;100;100
"Subj_16";63;2;0;100;100
"Subj_16";64;4;-250;50;-200
"Subj_16";65;3;0;50;50
"Subj_16";66;3;-50;50;0
"Subj_16";67;3;0;50;50
"Subj_16";68;3;0;50;50
"Subj_16";69;3;-50;50;0
"Subj_16";70;3;0;50;50
"Subj_16";71;3;0;50;50
"Subj_16";72;3;0;50;50
"Subj_16";73;3;-50;50;0
"Subj_16";74;3;0;50;50
"Subj_16";75;3;-50;50;0
"Subj_16";76;3;-50;50;0
"Subj_16";77;3;-50;50;0
"Subj_16";78;3;0;50;50
"Subj_16";79;3;-50;50;0
"Subj_16";80;3;-50;50;0
"Subj_16";81;3;0;50;50
"Subj_16";82;3;0;50;50
"Subj_16";83;3;0;50;50
"Subj_16";84;3;-50;50;0
"Subj_16";85;3;-50;50;0
"Subj_16";86;3;0;50;50
"Subj_16";87;3;-50;50;0
"Subj_16";88;3;-50;50;0
"Subj_16";89;3;0;50;50
"Subj_16";90;3;-50;50;0
"Subj_16";91;3;-50;50;0
"Subj_16";92;3;0;50;50
"Subj_16";93;3;0;50;50
"Subj_16";94;3;0;50;50
"Subj_16";95;3;-50;50;0
